,created_at,source,original_text,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,followers_count,friends_count,possibly_sensitive,hashtags,user_mentions,place
5016,Sat Jun 19 03:57:45 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Top question asked right now: what to do about J&amp;J 1-shot #COVID19 vaccine &amp; rise of #DeltaVariant? Not medical advice: lots of immunologists are hypothesizing &amp; predicting mixing vaccines of different types could yield equal/better response. Trials TBD.🧵
https://t.co/Hd1l6hWo44",0.19642857142857142,0.4089285714285714,en,458,198,PUStudiesFood,1110,2528,None,"COVID19
DeltaVariant",DrEricDing,Princeton University
5017,Sat Jun 19 03:58:03 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Top question asked right now: what to do about J&amp;J 1-shot #COVID19 vaccine &amp; rise of #DeltaVariant? Not medical advice: lots of immunologists are hypothesizing &amp; predicting mixing vaccines of different types could yield equal/better response. Trials TBD.🧵
https://t.co/Hd1l6hWo44",0.19642857142857142,0.4089285714285714,en,458,199,PafBel,3,43,None,"COVID19
DeltaVariant",DrEricDing,
5018,Sat Jun 19 03:58:04 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","11) But is it just a SinoVac issue though? Unclear, in a Calgary 🇨🇦 hospital, or the 6 #DeltaVariant infected healthcare workers, 5 were fully vaccinated with 2 doses of mRNA vaccines too. That sparked infection across different units of the hospital. Delta is a problem.",0.0,0.6,en,171,80,wokabaut_meri,679,924,None,DeltaVariant,DrEricDing,Oz & Worldwide Walkabout
5019,Sat Jun 19 03:58:09 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Dr Moeti is head of WHO in Africa, and one of the best public health experts and leaders I know. Hers is a desperate request for vaccines to Africa. We plead with Germany and the UK to lift patent restrictions and urgently transfer technology to enable production in Africa. https://t.co/sOgIroihOc",0.13333333333333333,0.45555555555555555,en,527,264,kmaheshsatara,55,77,None,,globalhlthtwit,
5020,Sat Jun 19 03:58:14 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@ColbenJill Have we #risked our #life after being #jabbed with the #Covid19 #vaccine? https://t.co/hMVqrEXmWL
@PMOIndia @MoHFW_INDIA @myogiadityanath @myogioffice @WHO @pahowho @UNICEF @UNOCHA @CDCgov @UN @MoHFW_INDIA @moayush @CDCemergency @CDC_NCEZID @UN @UNICEF @PopSci @e_health_ @POTUS",0.0,0.0,en,1,2,IUTruthtellers,5934,2190,False,"risked
life
jabbed
Covid19
vaccine","BhojRSingh
ColbenJill
PMOIndia",Where We Are
5021,Sat Jun 19 03:58:31 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@My2puppies1 Have we #risked our #life after being #jabbed with the #Covid19 #vaccine? https://t.co/hMVqrEXmWL… https://t.co/0IczzQy7Gm,0.0,0.0,en,0,0,BhojRSingh,102,82,False,"risked
life
jabbed
Covid19
vaccine",My2puppies1,Bareilly
5022,Sat Jun 19 03:58:32 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","2/ The Delta variant should pose little threat if you're fully vaccinated, but could still cause deadly surges in places where many people have shunned #COVID19 vaccines. That puts the South and parts of rural America at risk.
https://t.co/jzL6kUR8uW https://t.co/xsJD4TJIlE",0.028124999999999997,0.35,en,195,78,thebitterfig,91,290,None,,paldhous,Among the chives
5023,Sat Jun 19 03:58:42 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,0.0,0.0,en,686,681,_wtfkaren_,1007,1071,False,,shawajason,
5024,Sat Jun 19 03:58:52 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,0.0,0.0,en,686,682,ireneshoulders,166,552,False,,shawajason,Malaysia
5025,Sat Jun 19 03:59:06 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days. The pace of vaccination (per capita) is up there with the fastest in the world. 

Way to go, Ontario.

Kenojuak Ashevak's Iqalutsiavak (Beautiful Fish) https://t.co/xO2WleW4j2",0.3375,0.725,en,2272,171,VUdris,72,260,None,COVID19,BogochIsaac,
5026,Sat Jun 19 03:59:25 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,0.0,0.0,en,686,684,ZettyMohamed,180,152,False,,shawajason,Malaysia
5027,Sat Jun 19 04:00:00 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","✅Vaccines Save Lives! 
They are an important tool to help us stop this #COVID19 pandemic.

#Unite2FightCorona… https://t.co/CjRijFMcD9",0.4,1.0,en,0,0,dprohyd,7411,99,False,"COVID19
Unite2FightCorona",,"Hyderabad, India"
5028,Sat Jun 19 04:00:01 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","""Africa is in the midst of a full-blown third wave,"" @MoetiTshidi said. ""The sobering trajectory of surging cases should draw everyone to urgent action. 

“We've seen, in India and elsewhere, how quickly Covid-19 can rebound and overwhelm health systems""
https://t.co/CemRZeIDYr",0.14444444444444446,0.19999999999999998,en,318,297,indigenizeit,488,2066,None,,"TelGlobalHealth
MoetiTshidi",
5029,Sat Jun 19 04:00:10 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Top question asked right now: what to do about J&amp;J 1-shot #COVID19 vaccine &amp; rise of #DeltaVariant? Not medical advice: lots of immunologists are hypothesizing &amp; predicting mixing vaccines of different types could yield equal/better response. Trials TBD.🧵
https://t.co/Hd1l6hWo44",0.19642857142857142,0.4089285714285714,en,459,200,anaelisafoto,3897,4908,None,"COVID19
DeltaVariant",DrEricDing,In My Heart
5030,Sat Jun 19 04:00:12 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,0.0,0.0,en,686,685,syedmh_,305,108,False,,shawajason,
5031,Sat Jun 19 04:00:20 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,0.0,0.0,en,686,686,azamjauhari_,781,1606,False,,shawajason,Teyvat
5032,Sat Jun 19 04:00:23 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411002] 
Malti Kachi Hospital - PMCG
Vaccines: COVAXIN,
Min Age Limit: [18,45],
Dose1 Capacity: 0,
Dose2… https://t.co/nfoPNCXjrI",-0.75,1.0,en,0,0,PuneUpdater,89,0,None,,,
5033,Sat Jun 19 04:00:23 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,0.0,0.0,en,686,687,SonAldii,156,639,False,,shawajason,Dead End
5034,Sat Jun 19 04:00:33 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,0.0,0.0,en,686,688,alharithtoooo,152,162,False,,shawajason,
5035,Sat Jun 19 04:01:26 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The #COVID19 virus is moving faster than the global distribution of vaccines. To end the pandemic, our shared goal must be to vaccinate at least 70% of the world’s population by the time the @G7 meets again in 🇩🇪 next year. To do that, we need 11 billion doses. #VaccinEquity https://t.co/l6CIzi2ruu",-0.09999999999999999,0.13333333333333333,en,662,330,DavidDPreiss,2501,240,None,COVID19,DrTedros,Chile
5036,Sat Jun 19 04:01:26 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","🚨Africa is ""in the midst of a full-blown third wave"" of coronavirus, the head of @WHOAFRO has warned

Cases have risen across the continent by more than 20% and deaths have also risen by 15% in the last week

@jriggers reports ~ 🧵
https://t.co/CRDhqPHFWM",0.16666666666666666,0.18888888888888888,en,644,723,KDOgGetPOd,106,1234,None,,"TelGlobalHealth
WHOAFRO",
5037,Sat Jun 19 04:01:47 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","As of June 17th, T&amp;T has administered 201,313 doses of a WHO-approved #COVID19 vaccine. The country has approximately 56% of available stock remaining.

In Tobago, that number is lower at 15% (June 17th) with 3,000 Sinopharm doses arriving on Monday.

https://t.co/9NsIhQXxpU https://t.co/cVGwSlnmxl",0.0,0.5,en,169,47,CaribbeanAccent,2247,2487,None,COVID19,KalainH,Trinidad
5038,Sat Jun 19 04:02:13 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Well said... @SherineGu  you've got your work cut out for you! 😁,0.0,0.0,en,0,0,laurafragiacomo,375,899,None,,SherineGu,"Bangkok, Thailand"
5039,Sat Jun 19 04:02:28 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Consequence comes.,0.0,0.0,en,0,0,Valastrius,112,276,None,,,"Armenelos the Golden, on fire"
5040,Sat Jun 19 04:02:33 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,0.0,0.0,en,688,690,siti_safirah,166,294,False,,shawajason,Beranang
5041,Sat Jun 19 04:02:35 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","We are dying! Ugandans need the world to stand with them. We need oxygen, PPEs, #COVID19 vaccines and money to pay our over-stretched health workers.
World, we need each other! 

Oxygen failure kills 30 Covid patients at Mulago  https://t.co/o1K0IUGf6Z via @DailyMonitor",-0.23645833333333335,0.3375,en,997,560,fiorbhlasta,651,3455,None,COVID19,Winnie_Byanyima,
5042,Sat Jun 19 04:02:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411014] 
Galande Hospital Nagar Rd PMCG
Vaccines: COVAXIN,
Min Age Limit: [45,18],
Dose1 Capacity: 0,
Dos… https://t.co/NTQnkex1Bh",-0.75,1.0,en,0,0,PuneUpdater,89,0,None,,,
5043,Sat Jun 19 04:02:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411042] 
Alliance Munot PVT Hospital
Vaccines: COVISHIELD,
Min Age Limit: [18],
Dose1 Capacity: 319,
Dose… https://t.co/GneaysYL9D",-0.75,1.0,en,0,0,PuneUpdater,89,0,None,,,
5044,Sat Jun 19 04:02:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411011] 
Kamala Nehru PMCG
Vaccines: COVAXIN,
Min Age Limit: [18,45],
Dose1 Capacity: 0,
Dose2 Capacity:… https://t.co/3ckcnmvSdE",-0.75,1.0,en,0,0,PuneUpdater,89,0,None,,,
5045,Sat Jun 19 04:02:43 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[412115] 
Symbiosis University Hospital
Vaccines: COVISHIELD,
Min Age Limit: [18],
Dose1 Capacity: 0,1,
Do… https://t.co/YZUXdz5KfQ",-0.75,1.0,en,0,0,PuneUpdater,89,0,None,,,
5046,Sat Jun 19 04:02:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411040] 
Chatrapati Shahu Maharaj PMCG
Vaccines: COVAXIN,
Min Age Limit: [18,45],
Dose1 Capacity: 0,
Dose… https://t.co/IYG5z1QHJN",-0.75,1.0,en,0,0,PuneUpdater,89,0,None,,,
5047,Sat Jun 19 04:02:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411020] 
VISIONNEXT FOUNDATION PMC P
Vaccines: COVISHIELD,
Min Age Limit: [18],
Dose1 Capacity: 1,
Dose2… https://t.co/A8rE97bVAP",-0.75,1.0,en,0,0,PuneUpdater,89,0,None,,,
5048,Sat Jun 19 04:02:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411048] 
Kondhwa Savitribai Phule PMC G
Vaccines: COVAXIN,
Min Age Limit: [45,18],
Dose1 Capacity: 0,
Dos… https://t.co/M7vEOcBvTL",-0.75,1.0,en,0,0,PuneUpdater,89,0,None,,,
5049,Sat Jun 19 04:02:43 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411037] 
Sahyadri Hospi Bibwewad PMC P
Vaccines: COVISHIELD,
Min Age Limit: [45,18],
Dose1 Capacity: 1,
D… https://t.co/ky0E3UhXtN",-0.75,1.0,en,0,0,PuneUpdater,89,0,None,,,
5050,Sat Jun 19 04:02:42 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411060] 
Bhangire Hospital - PMCG
Vaccines: COVAXIN,
Min Age Limit: [18,45],
Dose1 Capacity: 0,
Dose2 Cap… https://t.co/3Vk541UEDg",-0.75,1.0,en,0,0,PuneUpdater,89,0,None,,,
5051,Sat Jun 19 04:02:54 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","✅Vaccines Save Lives! 
They are an important tool to help us stop this #COVID19 pandemic.

#Unite2FightCorona 
#IndiaFightsCorona  
#JanAndolan 
#StaySafeStayHealthy https://t.co/C0WrMD3wVX",0.4,1.0,en,1,1,ProAssam,9627,41,None,"COVID19
Unite2FightCorona",dprohyd,"Tezpur, Assam, India"
5052,Sat Jun 19 04:03:43 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411041] 
Murlidhar Laigude - PMCG
Vaccines: COVAXIN COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 0… https://t.co/NIjKS4Zjuo",-0.75,1.0,en,0,0,PuneUpdater,89,0,None,,,
5053,Sat Jun 19 04:03:49 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,0.0,0.0,en,689,691,lonesomene,45,147,False,,shawajason,
5054,Sat Jun 19 04:03:56 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Dozens of #poorercountries forced to #suspend #immunisation due to #lack of #vaccines. #COVID19 #Pandemic #Crisis… https://t.co/E3KwtTATnl,-0.21250000000000002,0.2875,en,0,0,theaseanpost,4778,273,False,"poorercountries
suspend
immunisation
lack
vaccines
COVID19
Pandemic
Crisis",,Kuala Lumpur
5055,Sat Jun 19 04:04:00 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""The global failure to share vaccines equitably is fueling a two-track #COVID19 pandemic that is now taking its toll on some of the world’s poorest and most vulnerable people.""

-@WHO Director-General @DrTedros at today's #coronavirus
briefing. #ACTogether #VaccinEquity https://t.co/IVB2gr4Oe6",-0.07916666666666668,0.325,en,15,4,zainnoted,501,219,None,COVID19,GHS,📍Hadhwanaag
5056,Sat Jun 19 04:04:04 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","How do we know #COVID19 vaccines are safe?

CDC &amp; @US_FDA have safety monitoring systems to make sure every vaccine is as safe as possible. One system, VAERS, records adverse events from patients and doctors and can signal a potential safety issue. More: https://t.co/xSe61xdKcE. https://t.co/MEreGYnKPK",0.3333333333333333,0.7314814814814815,en,119,67,padakitty,1628,485,None,COVID19,"CDCgov
US_FDA",
5057,Sat Jun 19 04:04:06 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","🚨Africa is ""in the midst of a full-blown third wave"" of coronavirus, the head of @WHOAFRO has warned

Cases have risen across the continent by more than 20% and deaths have also risen by 15% in the last week

@jriggers reports ~ 🧵
https://t.co/CRDhqPHFWM",0.16666666666666666,0.18888888888888888,en,644,724,beverlynewman1,190,867,None,,"TelGlobalHealth
WHOAFRO",Bristol
5058,Sat Jun 19 04:04:27 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@TelGlobalHealth @WHOAFRO @jriggers Chinese bring #coronavirus  in Africa

First China invested in Africa and now s… https://t.co/ip62qqeXLW",0.125,0.16666666666666666,en,0,0,IndiaHaiYeIndia,5,7,None,coronavirus,"TelGlobalHealth
WHOAFRO
jriggers",
5059,Sat Jun 19 04:04:35 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dr Moeti is head of WHO in Africa, and one of the best public health experts and leaders I know. Hers is a desperate request for vaccines to Africa. We plead with Germany and the UK to lift patent restrictions and urgently transfer technology to enable production in Africa.",0.13333333333333333,0.45555555555555555,en,528,265,MariaRo70677025,23,66,None,,globalhlthtwit,
5060,Sat Jun 19 04:04:43 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411027] 
District Hospital Aundh
Vaccines: COVAXIN,
Min Age Limit: [45,18],
Dose1 Capacity: 0,
Dose2 Capa… https://t.co/RYsSR9T8FG",-0.75,1.0,en,0,0,PuneUpdater,89,0,None,,,
5061,Sat Jun 19 04:04:57 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",International politics is wierd yet interesting,0.25,0.25,en,0,0,AbhishekMadank3,58,173,None,,,"Nagpur, India"
5062,Sat Jun 19 04:05:03 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411038] 
Bindu Madhav Thakre Hos PMCG
Vaccines: COVAXIN,
Min Age Limit: [45,18],
Dose1 Capacity: 0,
Dose2… https://t.co/c7yGFUZfjW",-0.75,1.0,en,0,0,PuneUpdater,89,0,None,,,
